"LOCATION","Country","SUB","Subject","YEA","Year",Value,Flags
"GRC","Greece","EVOPOP_T2","Population growth rates","1989","1989",0.523205,
"GRC","Greece","EVOPOP_T4","Working age population","1970","1970",64.29847,
"GRC","Greece","EVOPOP_T4","Working age population","1971","1971",63.92384,
"GRC","Greece","EVOPOP_T4","Working age population","1972","1972",63.91507,
"GRC","Greece","EVOPOP_T4","Working age population","1973","1973",63.88427,
"GRC","Greece","EVOPOP_T4","Working age population","1974","1974",63.84262,
"GRC","Greece","EVOPOP_T4","Working age population","1975","1975",63.88541,
"GRC","Greece","EVOPOP_T4","Working age population","1976","1976",63.87946,
"GRC","Greece","EVOPOP_T4","Working age population","1977","1977",63.77839,
"GRC","Greece","EVOPOP_T4","Working age population","1978","1978",63.73981,
"GRC","Greece","EVOPOP_T4","Working age population","1979","1979",63.76893,
"GRC","Greece","EVOPOP_T4","Working age population","1980","1980",64.04594,
"GRC","Greece","EVOPOP_T4","Working age population","1981","1981",64.41086,
"GRC","Greece","EVOPOP_T4","Working age population","1982","1982",64.72367,
"GRC","Greece","EVOPOP_T4","Working age population","1983","1983",65.08662,
"GRC","Greece","EVOPOP_T4","Working age population","1984","1984",65.40766,
"GRC","Greece","EVOPOP_T4","Working age population","1985","1985",65.48576,
"GRC","Greece","EVOPOP_T4","Working age population","1986","1986",65.5849,
"GRC","Greece","EVOPOP_T4","Working age population","1987","1987",65.91635,
"GRC","Greece","EVOPOP_T4","Working age population","1988","1988",66.24916,
"GRC","Greece","EVOPOP_T4","Working age population","1989","1989",66.6079,
"GRC","Greece","EVOPOP_T3","Total fertility rates","1970","1970",2.4, 
"GRC","Greece","EVOPOP_T3","Total fertility rates","1971","1971",2.32,
"GRC","Greece","EVOPOP_T3","Total fertility rates","1972","1972",2.32,
"GRC","Greece","EVOPOP_T3","Total fertility rates","1973","1973",2.27,
"GRC","Greece","EVOPOP_T3","Total fertility rates","1974","1974",2.38,
"GRC","Greece","EVOPOP_T3","Total fertility rates","1975","1975",2.33,
"GRC","Greece","EVOPOP_T3","Total fertility rates","1976","1976",2.35,
"GRC","Greece","EVOPOP_T3","Total fertility rates","1977","1977",2.27,
"GRC","Greece","EVOPOP_T3","Total fertility rates","1978","1978",2.28,
"GRC","Greece","EVOPOP_T3","Total fertility rates","1979","1979",2.26,
"GRC","Greece","EVOPOP_T3","Total fertility rates","1980","1980",2.23, 
"GRC","Greece","EVOPOP_T3","Total fertility rates","1981","1981",2.09,
"GRC","Greece","EVOPOP_T3","Total fertility rates","1982","1982",2.03,
"GRC","Greece","EVOPOP_T3","Total fertility rates","1983","1983",1.94,
"GRC","Greece","EVOPOP_T3","Total fertility rates","1984","1984",1.83,
"GRC","Greece","EVOPOP_T3","Total fertility rates","1985","1985",1.67,
"GRC","Greece","EVOPOP_T3","Total fertility rates","1986","1986",1.6,
"GRC","Greece","EVOPOP_T3","Total fertility rates","1987","1987",1.5,
"GRC","Greece","EVOPOP_T3","Total fertility rates","1988","1988",1.5,
"GRC","Greece","EVOPOP_T3","Total fertility rates","1989","1989",1.4,
"GRC","Greece","AGEING_T1A","Youth population (under the age of 15)","1970","1970",24.63904,
"GRC","Greece","AGEING_T1A","Youth population (under the age of 15)","1971","1971",24.93064,
"GRC","Greece","AGEING_T1A","Youth population (under the age of 15)","1972","1972",24.6811,
"GRC","Greece","AGEING_T1A","Youth population (under the age of 15)","1973","1973",24.42663,
"GRC","Greece","AGEING_T1A","Youth population (under the age of 15)","1974","1974",24.16776,
"GRC","Greece","AGEING_T1A","Youth population (under the age of 15)","1975","1975",23.88086,
"GRC","Greece","AGEING_T1A","Youth population (under the age of 15)","1976","1976",23.68075,
"GRC","Greece","AGEING_T1A","Youth population (under the age of 15)","1977","1977",23.56259,
"GRC","Greece","AGEING_T1A","Youth population (under the age of 15)","1978","1978",23.38741,
"GRC","Greece","AGEING_T1A","Youth population (under the age of 15)","1979","1979",23.18309,
"GRC","Greece","AGEING_T1A","Youth population (under the age of 15)","1980","1980",22.81339,
"GRC","Greece","AGEING_T1A","Youth population (under the age of 15)","1981","1981",22.39194,
"GRC","Greece","AGEING_T1A","Youth population (under the age of 15)","1982","1982",22.02534,
"GRC","Greece","AGEING_T1A","Youth population (under the age of 15)","1983","1983",21.6444,
"GRC","Greece","AGEING_T1A","Youth population (under the age of 15)","1984","1984",21.29292,
"GRC","Greece","AGEING_T1A","Youth population (under the age of 15)","1985","1985",21.28592,
"GRC","Greece","AGEING_T1A","Youth population (under the age of 15)","1986","1986",21.24478,
"GRC","Greece","AGEING_T1A","Youth population (under the age of 15)","1987","1987",20.80543,
"GRC","Greece","AGEING_T1A","Youth population (under the age of 15)","1988","1988",20.3349,
"GRC","Greece","AGEING_T1A","Youth population (under the age of 15)","1989","1989",19.81498,
"GRC","Greece","AGEING_T1B","Elderly population (age 65 and over)","1970","1970",11.06245,
"GRC","Greece","AGEING_T1B","Elderly population (age 65 and over)","1971","1971",11.14548,
"GRC","Greece","AGEING_T1B","Elderly population (age 65 and over)","1972","1972",11.4038,
"GRC","Greece","AGEING_T1B","Elderly population (age 65 and over)","1973","1973",11.68908,
"GRC","Greece","AGEING_T1B","Elderly population (age 65 and over)","1974","1974",11.98961,
"GRC","Greece","AGEING_T1B","Elderly population (age 65 and over)","1975","1975",12.2337,
"GRC","Greece","AGEING_T1B","Elderly population (age 65 and over)","1976","1976",12.43976,
"GRC","Greece","AGEING_T1B","Elderly population (age 65 and over)","1977","1977",12.65902,
"GRC","Greece","AGEING_T1B","Elderly population (age 65 and over)","1978","1978",12.87278,
"GRC","Greece","AGEING_T1B","Elderly population (age 65 and over)","1979","1979",13.04798,
"GRC","Greece","AGEING_T1B","Elderly population (age 65 and over)","1980","1980",13.14067,
"GRC","Greece","AGEING_T1B","Elderly population (age 65 and over)","1981","1981",13.1972,
"GRC","Greece","AGEING_T1B","Elderly population (age 65 and over)","1982","1982",13.25099,
"GRC","Greece","AGEING_T1B","Elderly population (age 65 and over)","1983","1983",13.26899,
"GRC","Greece","AGEING_T1B","Elderly population (age 65 and over)","1984","1984",13.29942,
"GRC","Greece","AGEING_T1B","Elderly population (age 65 and over)","1985","1985",13.22828,
"GRC","Greece","AGEING_T1B","Elderly population (age 65 and over)","1986","1986",13.17029,
"GRC","Greece","AGEING_T1B","Elderly population (age 65 and over)","1987","1987",13.27821,
"GRC","Greece","AGEING_T1B","Elderly population (age 65 and over)","1988","1988",13.41591,
"GRC","Greece","AGEING_T1B","Elderly population (age 65 and over)","1989","1989",13.57709,
"GRC","Greece","SIZEGDP_T2","GDP per capita","1970","1970",2925.4912,E
"GRC","Greece","SIZEGDP_T2","GDP per capita","1971","1971",3300.9869,E
"GRC","Greece","SIZEGDP_T2","GDP per capita","1972","1972",3769.3032,E
"GRC","Greece","SIZEGDP_T2","GDP per capita","1973","1973",4276.8424,E
"GRC","Greece","SIZEGDP_T2","GDP per capita","1974","1974",4344.9355,E
"GRC","Greece","SIZEGDP_T2","GDP per capita","1975","1975",5002.7843,E
"GRC","Greece","SIZEGDP_T2","GDP per capita","1976","1976",5564.6069,E
"GRC","Greece","SIZEGDP_T2","GDP per capita","1977","1977",5991.5248,E
"GRC","Greece","SIZEGDP_T2","GDP per capita","1978","1978",6787.8232,E
"GRC","Greece","SIZEGDP_T2","GDP per capita","1979","1979",7495.4267,E
"GRC","Greece","SIZEGDP_T2","GDP per capita","1980","1980",8145.8422,E
"GRC","Greece","SIZEGDP_T2","GDP per capita","1981","1981",8690.2865,E
"GRC","Greece","SIZEGDP_T2","GDP per capita","1982","1982",9068.1271,E
"GRC","Greece","SIZEGDP_T2","GDP per capita","1983","1983",9270.3643,E
"GRC","Greece","SIZEGDP_T2","GDP per capita","1984","1984",9743.9845,E
"GRC","Greece","SIZEGDP_T2","GDP per capita","1985","1985",10268.483,E
"GRC","Greece","SIZEGDP_T2","GDP per capita","1986","1986",10495.03,E
"GRC","Greece","SIZEGDP_T2","GDP per capita","1987","1987",10484.011,E
"GRC","Greece","SIZEGDP_T2","GDP per capita","1988","1988",11275.771,E
"GRC","Greece","SIZEGDP_T2","GDP per capita","1989","1989",12095.504,E
"GRC","Greece","EVOGDP_T1","Real GDP growth","1970","1970",8.9305807,E
"GRC","Greece","EVOGDP_T1","Real GDP growth","1971","1971",7.841177,E
"GRC","Greece","EVOGDP_T1","Real GDP growth","1972","1972",10.160151,E
"GRC","Greece","EVOGDP_T1","Real GDP growth","1973","1973",8.0923787,E
"GRC","Greece","EVOGDP_T1","Real GDP growth","1974","1974",-6.4382406,E
"GRC","Greece","EVOGDP_T1","Real GDP growth","1975","1975",6.3668087,E
"GRC","Greece","EVOGDP_T1","Real GDP growth","1976","1976",6.851898,E
"GRC","Greece","EVOGDP_T1","Real GDP growth","1977","1977",2.9410017,E
"GRC","Greece","EVOGDP_T1","Real GDP growth","1978","1978",7.2468633,E
"GRC","Greece","EVOGDP_T1","Real GDP growth","1979","1979",3.2820802,E
"GRC","Greece","EVOGDP_T1","Real GDP growth","1980","1980",0.67713107,E
"GRC","Greece","EVOGDP_T1","Real GDP growth","1981","1981",-1.5537212,E
"GRC","Greece","EVOGDP_T1","Real GDP growth","1982","1982",-1.1326475,E
"GRC","Greece","EVOGDP_T1","Real GDP growth","1983","1983",-1.0786224,E
"GRC","Greece","EVOGDP_T1","Real GDP growth","1984","1984",2.0105804,E
"GRC","Greece","EVOGDP_T1","Real GDP growth","1985","1985",2.5095565,E
"GRC","Greece","EVOGDP_T1","Real GDP growth","1986","1986",0.51766008,E
"GRC","Greece","EVOGDP_T1","Real GDP growth","1987","1987",-2.2588635,E
"GRC","Greece","EVOGDP_T1","Real GDP growth","1988","1988",4.2878617,E
"GRC","Greece","EVOGDP_T1","Real GDP growth","1989","1989",3.8,E
"GRC","Greece","INVRATES_T1","Gross fixed capital formation","1970","1970",-3.0749674,E
"GRC","Greece","INVRATES_T1","Gross fixed capital formation","1971","1971",12.02225,E
"GRC","Greece","INVRATES_T1","Gross fixed capital formation","1972","1972",24.300242,E
"GRC","Greece","INVRATES_T1","Gross fixed capital formation","1973","1973",5.8251503,E
"GRC","Greece","INVRATES_T1","Gross fixed capital formation","1974","1974",-33.511869,E
"GRC","Greece","INVRATES_T1","Gross fixed capital formation","1975","1975",11.67253,E
"GRC","Greece","INVRATES_T1","Gross fixed capital formation","1976","1976",6.8165529,E
"GRC","Greece","INVRATES_T1","Gross fixed capital formation","1977","1977",12.360017,E
"GRC","Greece","INVRATES_T1","Gross fixed capital formation","1978","1978",12.271775,E
"GRC","Greece","INVRATES_T1","Gross fixed capital formation","1979","1979",4.2847628,E
"GRC","Greece","INVRATES_T1","Gross fixed capital formation","1980","1980",-15.87482,E
"GRC","Greece","INVRATES_T1","Gross fixed capital formation","1981","1981",-9.7474448,E
"GRC","Greece","INVRATES_T1","Gross fixed capital formation","1982","1982",-3.2249863,E
"GRC","Greece","INVRATES_T1","Gross fixed capital formation","1983","1983",6.357736,E
"GRC","Greece","INVRATES_T1","Gross fixed capital formation","1984","1984",-16.238537,E
"GRC","Greece","INVRATES_T1","Gross fixed capital formation","1985","1985",9.3493098,E
"GRC","Greece","INVRATES_T1","Gross fixed capital formation","1986","1986",0.10622667,E
"GRC","Greece","INVRATES_T1","Gross fixed capital formation","1987","1987",-5.6327561,E
"GRC","Greece","INVRATES_T1","Gross fixed capital formation","1988","1988",2.5731869,E
"GRC","Greece","INVRATES_T1","Gross fixed capital formation","1989","1989",6.1090436,E
"GRC","Greece","PRODULC_T1","Unit labour costs, total economy","1971","1971",2.957144,E
"GRC","Greece","PRODULC_T1","Unit labour costs, total economy","1972","1972",5.819598,E
"GRC","Greece","PRODULC_T1","Unit labour costs, total economy","1973","1973",11.46199,E
"GRC","Greece","PRODULC_T1","Unit labour costs, total economy","1974","1974",24.11292,E
"GRC","Greece","PRODULC_T1","Unit labour costs, total economy","1975","1975",16.81698,E
"GRC","Greece","PRODULC_T1","Unit labour costs, total economy","1976","1976",19.75362,E
"GRC","Greece","PRODULC_T1","Unit labour costs, total economy","1977","1977",21.6968,E
"GRC","Greece","PRODULC_T1","Unit labour costs, total economy","1978","1978",17.25705,E
"GRC","Greece","PRODULC_T1","Unit labour costs, total economy","1979","1979",20.39587,E
"GRC","Greece","PRODULC_T1","Unit labour costs, total economy","1980","1980",17.59702,E
"GRC","Greece","PRODULC_T1","Unit labour costs, total economy","1981","1981",23.2911,E
"GRC","Greece","PRODULC_T1","Unit labour costs, total economy","1982","1982",28.4327,E
"GRC","Greece","PRODULC_T1","Unit labour costs, total economy","1983","1983",20.48677,E
"GRC","Greece","PRODULC_T1","Unit labour costs, total economy","1984","1984",19.17277,E
"GRC","Greece","PRODULC_T1","Unit labour costs, total economy","1985","1985",20.92331,E
"GRC","Greece","PRODULC_T1","Unit labour costs, total economy","1986","1986",11.08055,E
"GRC","Greece","PRODULC_T1","Unit labour costs, total economy","1987","1987",13.04673,E
"GRC","Greece","PRODULC_T1","Unit labour costs, total economy","1988","1988",16.6,E
"GRC","Greece","PRODULC_T1","Unit labour costs, total economy","1989","1989",21.87644,E
"GRC","Greece","NATINCCAP_T1","Gross national income per capita","1970","1970",2967.3267,E
"GRC","Greece","NATINCCAP_T1","Gross national income per capita","1971","1971",3367.0351,E
"GRC","Greece","NATINCCAP_T1","Gross national income per capita","1972","1972",3842.8935,E
"GRC","Greece","NATINCCAP_T1","Gross national income per capita","1973","1973",4360.7649,E
"GRC","Greece","NATINCCAP_T1","Gross national income per capita","1974","1974",4471.5619,E
"GRC","Greece","NATINCCAP_T1","Gross national income per capita","1975","1975",5124.3044,E
"GRC","Greece","NATINCCAP_T1","Gross national income per capita","1976","1976",5716.9829,E
"GRC","Greece","NATINCCAP_T1","Gross national income per capita","1977","1977",6161.5578,E
"GRC","Greece","NATINCCAP_T1","Gross national income per capita","1978","1978",6947.8535,E
"GRC","Greece","NATINCCAP_T1","Gross national income per capita","1979","1979",7683.949,E
"GRC","Greece","NATINCCAP_T1","Gross national income per capita","1980","1980",8382.647,E
"GRC","Greece","NATINCCAP_T1","Gross national income per capita","1981","1981",8903.0135,E
"GRC","Greece","NATINCCAP_T1","Gross national income per capita","1982","1982",9307.3291,E
"GRC","Greece","NATINCCAP_T1","Gross national income per capita","1983","1983",9477.0328,E
"GRC","Greece","NATINCCAP_T1","Gross national income per capita","1984","1984",9857.5169,E
"GRC","Greece","NATINCCAP_T1","Gross national income per capita","1985","1985",10359.114,E
"GRC","Greece","NATINCCAP_T1","Gross national income per capita","1986","1986",10526.698,E
"GRC","Greece","NATINCCAP_T1","Gross national income per capita","1987","1987",10578.145,E
"GRC","Greece","NATINCCAP_T1","Gross national income per capita","1988","1988",11350.883,E
"GRC","Greece","NATINCCAP_T1","Gross national income per capita","1989","1989",12196.601,E
"GRC","Greece","INCINEQUAL_T1A","Income inequality: Gini coefficient, level, late 2000s","1974","1974",0.4323789,
"GRC","Greece","INCINEQUAL_T1A","Income inequality: Gini coefficient, level, late 2000s","1986","1986",0.3519826,
"GRC","Greece","INCPOVERTY_T1A","Poverty rate 50%","1974","1974",0.1757455,
"GRC","Greece","INCPOVERTY_T1A","Poverty rate 50%","1986","1986",0.1326232,
"GRC","Greece","INCPOVERTY_T1B","Poverty gap","1974","1974",0.1699834,
"GRC","Greece","INCPOVERTY_T1B","Poverty gap","1986","1986",0.1246563,
"GRC","Greece","INCPOVERTY_T1C","Poverty rate 50% of children (age 0-17)","1974","1974",0.1631861,
"GRC","Greece","INCPOVERTY_T1C","Poverty rate 50% of children (age 0-17)","1986","1986",0.1205696,
"GRC","Greece","INCPOVERTY_T1E","Poverty rate 50% of retirement-age population (over 65)","1974","1974",0.4582896,
"GRC","Greece","INCPOVERTY_T1E","Poverty rate 50% of retirement-age population (over 65)","1986","1986",0.3837824,
"GRC","Greece","INCINEQUAL_T1B","Income inequality: Gini coefficient, rank, late 2000s","1974","1974",22.4,
"GRC","Greece","INCINEQUAL_T1B","Income inequality: Gini coefficient, rank, late 2000s","1986","1986",11.8,
"GRC","Greece","INCINEQUAL_T1C","Income inequality: interdecile ratio P90/P10, level, late 2000s","1974","1974",10.1,
"GRC","Greece","INCINEQUAL_T1C","Income inequality: interdecile ratio P90/P10, level, late 2000s","1986","1986",6.4,
"GRC","Greece","INCINEQUAL_T1D","Income inequality: interdecile ratio P90/P10, rank, late 2000s","1974","1974",7.2,
"GRC","Greece","INCINEQUAL_T1D","Income inequality: interdecile ratio P90/P10, rank, late 2000s","1986","1986",5,
"GRC","Greece","INCINEQUAL_T1E","Income inequality: interdecile ratio P90/P50, level, late 2000s","1974","1974",2.5,
"GRC","Greece","INCINEQUAL_T1E","Income inequality: interdecile ratio P90/P50, level, late 2000s","1986","1986",2.2,
"GRC","Greece","INCINEQUAL_T1F","Income inequality: interdecile ratio P90/P50, rank, late 2000s","1974","1974",2.9,
"GRC","Greece","INCINEQUAL_T1F","Income inequality: interdecile ratio P90/P50, rank, late 2000s","1986","1986",2.3,
"GRC","Greece","TRADEGDP_T1A","International imports in goods and services","1970","1970",18.383659,E
"GRC","Greece","TRADEGDP_T1A","International imports in goods and services","1971","1971",18.305579,E
"GRC","Greece","TRADEGDP_T1A","International imports in goods and services","1972","1972",19.543562,E
"GRC","Greece","TRADEGDP_T1A","International imports in goods and services","1973","1973",24.258218,E
"GRC","Greece","TRADEGDP_T1A","International imports in goods and services","1974","1974",25.66877,E
"GRC","Greece","TRADEGDP_T1A","International imports in goods and services","1975","1975",25.572343,E
"GRC","Greece","TRADEGDP_T1A","International imports in goods and services","1976","1976",25.148191,E
"GRC","Greece","TRADEGDP_T1A","International imports in goods and services","1977","1977",24.968718,E
"GRC","Greece","TRADEGDP_T1A","International imports in goods and services","1978","1978",23.522979,E
"GRC","Greece","TRADEGDP_T1A","International imports in goods and services","1979","1979",24.578849,E
"GRC","Greece","TRADEGDP_T1A","International imports in goods and services","1980","1980",30.498649,E
"GRC","Greece","TRADEGDP_T1A","International imports in goods and services","1981","1981",31.089173,E
"GRC","Greece","TRADEGDP_T1A","International imports in goods and services","1982","1982",29.750944,E
"GRC","Greece","TRADEGDP_T1A","International imports in goods and services","1983","1983",29.819731,E
"GRC","Greece","TRADEGDP_T1A","International imports in goods and services","1984","1984",29.093077,E
"GRC","Greece","TRADEGDP_T1A","International imports in goods and services","1985","1985",29.282207,E
"GRC","Greece","TRADEGDP_T1A","International imports in goods and services","1986","1986",30.131359,E
"GRC","Greece","TRADEGDP_T1A","International imports in goods and services","1987","1987",29.209892,E
"GRC","Greece","TRADEGDP_T1A","International imports in goods and services","1988","1988",28.128598,E
"GRC","Greece","TRADEGDP_T1A","International imports in goods and services","1989","1989",29.987182,E
"GRC","Greece","TRADEGDP_T1B","International exports in goods and services","1970","1970",9.6784028,E
"GRC","Greece","TRADEGDP_T1B","International exports in goods and services","1971","1971",10.014733,E
"GRC","Greece","TRADEGDP_T1B","International exports in goods and services","1972","1972",11.20941,E
"GRC","Greece","TRADEGDP_T1B","International exports in goods and services","1973","1973",14.288146,E
"GRC","Greece","TRADEGDP_T1B","International exports in goods and services","1974","1974",17.453589,E
"GRC","Greece","TRADEGDP_T1B","International exports in goods and services","1975","1975",17.362677,E
"GRC","Greece","TRADEGDP_T1B","International exports in goods and services","1976","1976",17.248519,E
"GRC","Greece","TRADEGDP_T1B","International exports in goods and services","1977","1977",17.164477,E
"GRC","Greece","TRADEGDP_T1B","International exports in goods and services","1978","1978",16.762389,E
"GRC","Greece","TRADEGDP_T1B","International exports in goods and services","1979","1979",18.629885,E
"GRC","Greece","TRADEGDP_T1B","International exports in goods and services","1980","1980",23.725487,E
"GRC","Greece","TRADEGDP_T1B","International exports in goods and services","1981","1981",26.261301,E
"GRC","Greece","TRADEGDP_T1B","International exports in goods and services","1982","1982",21.128788,E
"GRC","Greece","TRADEGDP_T1B","International exports in goods and services","1983","1983",20.228877,E
"GRC","Greece","TRADEGDP_T1B","International exports in goods and services","1984","1984",20.627685,E
"GRC","Greece","TRADEGDP_T1B","International exports in goods and services","1985","1985",19.808561,E
"GRC","Greece","TRADEGDP_T1B","International exports in goods and services","1986","1986",21.724769,E
"GRC","Greece","TRADEGDP_T1B","International exports in goods and services","1987","1987",22.252163,E
"GRC","Greece","TRADEGDP_T1B","International exports in goods and services","1988","1988",20.03052,E
"GRC","Greece","TRADEGDP_T1B","International exports in goods and services","1989","1989",19.577686,E
"GRC","Greece","SVCTRADE_T1","Trade balance of services","1980","1980",14.44853,
"GRC","Greece","SVCTRADE_T1","Trade balance of services","1981","1981",12.62892,
"GRC","Greece","SVCTRADE_T1","Trade balance of services","1982","1982",9.457847,
"GRC","Greece","SVCTRADE_T1","Trade balance of services","1983","1983",6.388408,
"GRC","Greece","SVCTRADE_T1","Trade balance of services","1984","1984",5.519904,
"GRC","Greece","SVCTRADE_T1","Trade balance of services","1985","1985",3.805995,
"GRC","Greece","SVCTRADE_T1","Trade balance of services","1986","1986",3.999317,
"GRC","Greece","SVCTRADE_T1","Trade balance of services","1987","1987",5.714452,
"GRC","Greece","SVCTRADE_T1","Trade balance of services","1988","1988",6.09547,
"GRC","Greece","SVCTRADE_T1","Trade balance of services","1989","1989",4.652419,
"GRC","Greece","SVCTRADE_T2","Imports of services","1980","1980",8.223198,
"GRC","Greece","SVCTRADE_T2","Imports of services","1981","1981",9.562512,
"GRC","Greece","SVCTRADE_T2","Imports of services","1982","1982",8.17976,
"GRC","Greece","SVCTRADE_T2","Imports of services","1983","1983",6.159697,
"GRC","Greece","SVCTRADE_T2","Imports of services","1984","1984",5.029918,
"GRC","Greece","SVCTRADE_T2","Imports of services","1985","1985",4.541524,
"GRC","Greece","SVCTRADE_T2","Imports of services","1986","1986",3.908924,
"GRC","Greece","SVCTRADE_T2","Imports of services","1987","1987",3.763422,
"GRC","Greece","SVCTRADE_T2","Imports of services","1988","1988",4.41645,
"GRC","Greece","SVCTRADE_T2","Imports of services","1989","1989",4.606168,
"GRC","Greece","SVCTRADE_T3","Exports of services","1980","1980",22.67173,
"GRC","Greece","SVCTRADE_T3","Exports of services","1981","1981",22.19143,
"GRC","Greece","SVCTRADE_T3","Exports of services","1982","1982",17.63761,
"GRC","Greece","SVCTRADE_T3","Exports of services","1983","1983",12.54811,
"GRC","Greece","SVCTRADE_T3","Exports of services","1984","1984",10.54982,
"GRC","Greece","SVCTRADE_T3","Exports of services","1985","1985",8.34752,
"GRC","Greece","SVCTRADE_T3","Exports of services","1986","1986",7.908241,
"GRC","Greece","SVCTRADE_T3","Exports of services","1987","1987",9.477874,
"GRC","Greece","SVCTRADE_T3","Exports of services","1988","1988",10.51192,
"GRC","Greece","SVCTRADE_T3","Exports of services","1989","1989",9.258588,
"GRC","Greece","CPI_T3B","CPI: energy","1989","1989",8.909363,
"GRC","Greece","CPI_T3A","CPI: food","1970","1970",3.473227,
"GRC","Greece","CPI_T3A","CPI: food","1971","1971",5.034965,
"GRC","Greece","CPI_T3A","CPI: food","1972","1972",3.728362,
"GRC","Greece","CPI_T3A","CPI: food","1973","1973",16.17458,
"GRC","Greece","CPI_T3A","CPI: food","1974","1974",33.48066,
"GRC","Greece","CPI_T3A","CPI: food","1975","1975",11.75497,
"GRC","Greece","CPI_T3A","CPI: food","1976","1976",13.77778,
"GRC","Greece","CPI_T3A","CPI: food","1977","1977",14.0625,
"GRC","Greece","CPI_T3A","CPI: food","1978","1978",14.26941,
"GRC","Greece","CPI_T3A","CPI: food","1979","1979",18.73127,
"GRC","Greece","CPI_T3A","CPI: food","1980","1980",27.59781,
"GRC","Greece","CPI_T3A","CPI: food","1981","1981",30.06924,
"GRC","Greece","CPI_T3A","CPI: food","1982","1982",21.11534,
"GRC","Greece","CPI_T3A","CPI: food","1983","1983",18.04102,
"GRC","Greece","CPI_T3A","CPI: food","1984","1984",18.24468,
"GRC","Greece","CPI_T3A","CPI: food","1985","1985",19.46319,
"GRC","Greece","CPI_T3A","CPI: food","1986","1986",20.30877,
"GRC","Greece","CPI_T3A","CPI: food","1987","1987",12.62389,
"GRC","Greece","CPI_T3A","CPI: food","1988","1988",11.12552,
"GRC","Greece","CPI_T3A","CPI: food","1989","1989",18.34656,
"GRC","Greece","CPI_T1","CPI: all items","1970","1970",2.841678,
"GRC","Greece","CPI_T1","CPI: all items","1971","1971",3.289474,
"GRC","Greece","CPI_T1","CPI: all items","1972","1972",4.33121,
"GRC","Greece","CPI_T1","CPI: all items","1973","1973",15.38461,
"GRC","Greece","CPI_T1","CPI: all items","1974","1974",26.56085,
"GRC","Greece","CPI_T1","CPI: all items","1975","1975",13.62876,
"GRC","Greece","CPI_T1","CPI: all items","1976","1976",13.02428,
"GRC","Greece","CPI_T1","CPI: all items","1977","1977",12.36979,
"GRC","Greece","CPI_T1","CPI: all items","1978","1978",12.57242,
"GRC","Greece","CPI_T1","CPI: all items","1979","1979",19.09418,
"GRC","Greece","CPI_T1","CPI: all items","1980","1980",24.67589,
"GRC","Greece","CPI_T1","CPI: all items","1981","1981",24.50607,
"GRC","Greece","CPI_T1","CPI: all items","1982","1982",20.99109,
"GRC","Greece","CPI_T1","CPI: all items","1983","1983",20.17948,
"GRC","Greece","CPI_T1","CPI: all items","1984","1984",18.45683,
"GRC","Greece","CPI_T1","CPI: all items","1985","1985",19.31469,
"GRC","Greece","CPI_T1","CPI: all items","1986","1986",23.01544,
"GRC","Greece","CPI_T1","CPI: all items","1987","1987",16.39687,
"GRC","Greece","CPI_T1","CPI: all items","1988","1988",13.52886,
"GRC","Greece","CPI_T1","CPI: all items","1989","1989",13.65556,
"GRC","Greece","CPI_T2","CPI: all items non food non energy","1971","1971",2.703307,
"GRC","Greece","CPI_T2","CPI: all items non food non energy","1972","1972",4.560118,
"GRC","Greece","CPI_T2","CPI: all items non food non energy","1973","1973",15.42025,
"GRC","Greece","CPI_T2","CPI: all items non food non energy","1974","1974",24.06099,
"GRC","Greece","CPI_T2","CPI: all items non food non energy","1975","1975",14.27147,
"GRC","Greece","CPI_T2","CPI: all items non food non energy","1976","1976",12.73327,
"GRC","Greece","CPI_T2","CPI: all items non food non energy","1977","1977",11.83287,
"GRC","Greece","CPI_T2","CPI: all items non food non energy","1978","1978",12.00154,
"GRC","Greece","CPI_T2","CPI: all items non food non energy","1979","1979",19.3271,
"GRC","Greece","CPI_T2","CPI: all items non food non energy","1980","1980",23.74788,
"GRC","Greece","CPI_T2","CPI: all items non food non energy","1981","1981",22.6717,
"GRC","Greece","CPI_T2","CPI: all items non food non energy","1982","1982",20.87258,
"GRC","Greece","CPI_T2","CPI: all items non food non energy","1983","1983",20.87964,
"GRC","Greece","CPI_T2","CPI: all items non food non energy","1984","1984",18.49632,
"GRC","Greece","CPI_T2","CPI: all items non food non energy","1985","1985",19.34779,
"GRC","Greece","CPI_T2","CPI: all items non food non energy","1986","1986",23.79244,
"GRC","Greece","CPI_T2","CPI: all items non food non energy","1987","1987",17.60413,
"GRC","Greece","CPI_T2","CPI: all items non food non energy","1988","1988",14.26515,
"GRC","Greece","CPI_T2","CPI: all items non food non energy","1989","1989",12.79349,
"GRC","Greece","PPI_T1","PPI:  domestic manufacturing","1981","1981",24.88195,
"GRC","Greece","PPI_T1","PPI:  domestic manufacturing","1982","1982",22.60646,
"GRC","Greece","PPI_T1","PPI:  domestic manufacturing","1983","1983",20.2488,
"GRC","Greece","PPI_T1","PPI:  domestic manufacturing","1984","1984",18.27307,
"GRC","Greece","PPI_T1","PPI:  domestic manufacturing","1985","1985",18.66719,
"GRC","Greece","PPI_T1","PPI:  domestic manufacturing","1986","1986",20.51086,
"GRC","Greece","PPI_T1","PPI:  domestic manufacturing","1987","1987",7.412342,
"GRC","Greece","PPI_T1","PPI:  domestic manufacturing","1988","1988",10.57112,
