"LOCATION","Country","SUB","Subject","YEA","Year",Value,Flags
"CAN","Canada","PPI_T1","PPI:  domestic manufacturing","1966","1966",2.788028,
"CAN","Canada","PPI_T1","PPI:  domestic manufacturing","1967","1967",2.193857,
"CAN","Canada","PPI_T1","PPI:  domestic manufacturing","1968","1968",1.75644,
"CAN","Canada","PPI_T1","PPI:  domestic manufacturing","1969","1969",3.75911,
"CAN","Canada","LTINTRST_T1","Long-term interest rates","1955","1955",3.189167,
"CAN","Canada","LTINTRST_T1","Long-term interest rates","1956","1956",3.605833,
"CAN","Canada","LTINTRST_T1","Long-term interest rates","1957","1957",4.125,
"CAN","Canada","LTINTRST_T1","Long-term interest rates","1958","1958",4.115833,
"CAN","Canada","LTINTRST_T1","Long-term interest rates","1959","1959",5.048333,
"CAN","Canada","LTINTRST_T1","Long-term interest rates","1960","1960",5.188334,
"CAN","Canada","LTINTRST_T1","Long-term interest rates","1961","1961",5.058333,
"CAN","Canada","LTINTRST_T1","Long-term interest rates","1962","1962",5.099167,
"CAN","Canada","LTINTRST_T1","Long-term interest rates","1963","1963",5.090833,
"CAN","Canada","LTINTRST_T1","Long-term interest rates","1964","1964",5.184166,
"CAN","Canada","LTINTRST_T1","Long-term interest rates","1965","1965",5.199167,
"CAN","Canada","LTINTRST_T1","Long-term interest rates","1966","1966",5.685,
"CAN","Canada","LTINTRST_T1","Long-term interest rates","1967","1967",5.898334,
"CAN","Canada","LTINTRST_T1","Long-term interest rates","1968","1968",6.725,
"CAN","Canada","LTINTRST_T1","Long-term interest rates","1969","1969",7.558333,
"CAN","Canada","RTSCONV_T1","Purchasing power parities","1960","1960",0.95332441,
"CAN","Canada","RTSCONV_T1","Purchasing power parities","1961","1961",0.94866961,
"CAN","Canada","RTSCONV_T1","Purchasing power parities","1962","1962",0.94162626,
"CAN","Canada","RTSCONV_T1","Purchasing power parities","1963","1963",0.94810657,
"CAN","Canada","RTSCONV_T1","Purchasing power parities","1964","1964",0.9573142,
"CAN","Canada","RTSCONV_T1","Purchasing power parities","1965","1965",0.96387425,
"CAN","Canada","RTSCONV_T1","Purchasing power parities","1966","1966",0.97776359,
"CAN","Canada","RTSCONV_T1","Purchasing power parities","1967","1967",0.99230412,
"CAN","Canada","RTSCONV_T1","Purchasing power parities","1968","1968",0.9806976,
"CAN","Canada","RTSCONV_T1","Purchasing power parities","1969","1969",0.97447992,
"CAN","Canada","RTSCONV_T2","Exchange rates","1960","1960",0.96977,
"CAN","Canada","RTSCONV_T2","Exchange rates","1961","1961",1.01307,
"CAN","Canada","RTSCONV_T2","Exchange rates","1962","1962",1.07014,
"CAN","Canada","RTSCONV_T2","Exchange rates","1963","1963",1.08108,
"CAN","Canada","RTSCONV_T2","Exchange rates","1964","1964",1.08108,
"CAN","Canada","RTSCONV_T2","Exchange rates","1965","1965",1.08108,
"CAN","Canada","RTSCONV_T2","Exchange rates","1966","1966",1.08108,
"CAN","Canada","RTSCONV_T2","Exchange rates","1967","1967",1.08108,
"CAN","Canada","RTSCONV_T2","Exchange rates","1968","1968",1.08108,
"CAN","Canada","RTSCONV_T2","Exchange rates","1969","1969",1.08108,
"CAN","Canada","HOURSWKD_T1","Average hours actually worked","1961","1961",2059,
"CAN","Canada","HOURSWKD_T1","Average hours actually worked","1962","1962",2058,
"CAN","Canada","HOURSWKD_T1","Average hours actually worked","1963","1963",2041,
"CAN","Canada","HOURSWKD_T1","Average hours actually worked","1964","1964",2033,
"CAN","Canada","HOURSWKD_T1","Average hours actually worked","1965","1965",2016,
"CAN","Canada","HOURSWKD_T1","Average hours actually worked","1966","1966",2001,
"CAN","Canada","HOURSWKD_T1","Average hours actually worked","1967","1967",1993,
"CAN","Canada","HOURSWKD_T1","Average hours actually worked","1968","1968",1958,
"CAN","Canada","HOURSWKD_T1","Average hours actually worked","1969","1969",1943,
"CAN","Canada","UNEMPLRT_T1B","Unemployment rates: men","1956","1956",3.906101,
"CAN","Canada","UNEMPLRT_T1B","Unemployment rates: men","1957","1957",5.380157,
"CAN","Canada","UNEMPLRT_T1B","Unemployment rates: men","1958","1958",8.168284,
"CAN","Canada","UNEMPLRT_T1B","Unemployment rates: men","1959","1959",6.973096,
"CAN","Canada","UNEMPLRT_T1B","Unemployment rates: men","1960","1960",8.161501,
"CAN","Canada","UNEMPLRT_T1B","Unemployment rates: men","1961","1961",8.438575,
"CAN","Canada","UNEMPLRT_T1B","Unemployment rates: men","1962","1962",6.911934,
"CAN","Canada","UNEMPLRT_T1B","Unemployment rates: men","1963","1963",6.431633,
"CAN","Canada","UNEMPLRT_T1B","Unemployment rates: men","1964","1964",5.35506,
"CAN","Canada","UNEMPLRT_T1B","Unemployment rates: men","1965","1965",4.450027,
"CAN","Canada","UNEMPLRT_T1B","Unemployment rates: men","1966","1966",3.358566,
"CAN","Canada","UNEMPLRT_T1B","Unemployment rates: men","1967","1967",3.880153,
"CAN","Canada","UNEMPLRT_T1B","Unemployment rates: men","1968","1968",4.592989,
"CAN","Canada","UNEMPLRT_T1B","Unemployment rates: men","1969","1969",4.318053,
"CAN","Canada","UNEMPLRT_T1A","Unemployment rates: women","1956","1956",1.925397,
"CAN","Canada","UNEMPLRT_T1A","Unemployment rates: women","1957","1957",2.316048,
"CAN","Canada","UNEMPLRT_T1A","Unemployment rates: women","1958","1958",3.634922,
"CAN","Canada","UNEMPLRT_T1A","Unemployment rates: women","1959","1959",3.030614,
"CAN","Canada","UNEMPLRT_T1A","Unemployment rates: women","1960","1960",3.616158,
"CAN","Canada","UNEMPLRT_T1A","Unemployment rates: women","1961","1961",3.752613,
"CAN","Canada","UNEMPLRT_T1A","Unemployment rates: women","1962","1962",3.318871,
"CAN","Canada","UNEMPLRT_T1A","Unemployment rates: women","1963","1963",3.335227,
"CAN","Canada","UNEMPLRT_T1A","Unemployment rates: women","1964","1964",3.130731,
"CAN","Canada","UNEMPLRT_T1A","Unemployment rates: women","1965","1965",2.718689,
"CAN","Canada","UNEMPLRT_T1A","Unemployment rates: women","1966","1966",3.393329,
"CAN","Canada","UNEMPLRT_T1A","Unemployment rates: women","1967","1967",3.739736,
"CAN","Canada","UNEMPLRT_T1A","Unemployment rates: women","1968","1968",4.37063,
"CAN","Canada","UNEMPLRT_T1A","Unemployment rates: women","1969","1969",4.655641,
"CAN","Canada","UNEMPLRT_T1C","Unemployment rates: total","1955","1955",4.408333,
"CAN","Canada","UNEMPLRT_T1C","Unemployment rates: total","1956","1956",3.433333,
"CAN","Canada","UNEMPLRT_T1C","Unemployment rates: total","1957","1957",4.65,
"CAN","Canada","UNEMPLRT_T1C","Unemployment rates: total","1958","1958",7.066667,
"CAN","Canada","UNEMPLRT_T1C","Unemployment rates: total","1959","1959",5.991667,
"CAN","Canada","UNEMPLRT_T1C","Unemployment rates: total","1960","1960",6.991667,
"CAN","Canada","UNEMPLRT_T1C","Unemployment rates: total","1961","1961",7.183333,
"CAN","Canada","UNEMPLRT_T1C","Unemployment rates: total","1962","1962",5.958333,
"CAN","Canada","UNEMPLRT_T1C","Unemployment rates: total","1963","1963",5.583333,
"CAN","Canada","UNEMPLRT_T1C","Unemployment rates: total","1964","1964",4.708333,
"CAN","Canada","UNEMPLRT_T1C","Unemployment rates: total","1965","1965",3.95,
"CAN","Canada","UNEMPLRT_T1C","Unemployment rates: total","1966","1966",3.375,B
"CAN","Canada","UNEMPLRT_T1C","Unemployment rates: total","1967","1967",3.833333,
"CAN","Canada","UNEMPLRT_T1C","Unemployment rates: total","1968","1968",4.525,
"CAN","Canada","UNEMPLRT_T1C","Unemployment rates: total","1969","1969",4.425,
"CAN","Canada","LIFEEXPY_T1A","Life expectancy at birth: women","1961","1961",74.2,
"CAN","Canada","LIFEEXPY_T1A","Life expectancy at birth: women","1966","1966",75.2,
"CAN","Canada","LIFEEXPY_T1B","Life expectancy at birth: men","1961","1961",68.4,
"CAN","Canada","LIFEEXPY_T1B","Life expectancy at birth: men","1966","1966",68.8,
"CAN","Canada","LIFEEXPY_T1C","Life expectancy at birth: total","1961","1961",71.3,
"CAN","Canada","LIFEEXPY_T1C","Life expectancy at birth: total","1966","1966",72,
"CAN","Canada","PPHLTHXP_T1A","Public expenditure on health","1960","1960",2.3094,
"CAN","Canada","PPHLTHXP_T1A","Public expenditure on health","1965","1965",3.0718,
"CAN","Canada","PPHLTHXP_T1C","Total expenditure on health","1960","1960",2.3094,
"CAN","Canada","PPHLTHXP_T1C","Total expenditure on health","1965","1965",3.0718,
"CZE","Czech Republic","AIRQTY_T1","CO2 emissions from fuel combustion","1960","1960",,L
"CZE","Czech Republic","AIRQTY_T1","CO2 emissions from fuel combustion","1961","1961",,L
"CZE","Czech Republic","AIRQTY_T1","CO2 emissions from fuel combustion","1962","1962",,L
"CZE","Czech Republic","AIRQTY_T1","CO2 emissions from fuel combustion","1963","1963",,L
"CZE","Czech Republic","AIRQTY_T1","CO2 emissions from fuel combustion","1964","1964",,L
"CZE","Czech Republic","AIRQTY_T1","CO2 emissions from fuel combustion","1965","1965",,L
"CZE","Czech Republic","AIRQTY_T1","CO2 emissions from fuel combustion","1966","1966",,L
"CZE","Czech Republic","AIRQTY_T1","CO2 emissions from fuel combustion","1967","1967",,L
"CZE","Czech Republic","AIRQTY_T1","CO2 emissions from fuel combustion","1968","1968",,L
"CZE","Czech Republic","AIRQTY_T1","CO2 emissions from fuel combustion","1969","1969",,L
"CZE","Czech Republic","INFMORTY_G2","Infant mortality","1960","1960",20,
"CZE","Czech Republic","INFMORTY_G2","Infant mortality","1961","1961",19.3,
"CZE","Czech Republic","INFMORTY_G2","Infant mortality","1962","1962",21.1,
"CZE","Czech Republic","INFMORTY_G2","Infant mortality","1963","1963",19.7,
"CZE","Czech Republic","INFMORTY_G2","Infant mortality","1964","1964",19.1,
"CZE","Czech Republic","INFMORTY_G2","Infant mortality","1965","1965",23.7,b
"CZE","Czech Republic","INFMORTY_G2","Infant mortality","1966","1966",21.9,
"CZE","Czech Republic","INFMORTY_G2","Infant mortality","1967","1967",21.5,
"CZE","Czech Republic","INFMORTY_G2","Infant mortality","1968","1968",21.6,
"CZE","Czech Republic","INFMORTY_G2","Infant mortality","1969","1969",21.7,
"CZE","Czech Republic","EVOPOP_T1","Population levels","1950","1950",8925.122,
"CZE","Czech Republic","EVOPOP_T1","Population levels","1951","1951",9023.17,
"CZE","Czech Republic","EVOPOP_T1","Population levels","1952","1952",9125.183,
"CZE","Czech Republic","EVOPOP_T1","Population levels","1953","1953",9220.908,
"CZE","Czech Republic","EVOPOP_T1","Population levels","1954","1954",9290.617,
"CZE","Czech Republic","EVOPOP_T1","Population levels","1955","1955",9365.969,
"CZE","Czech Republic","EVOPOP_T1","Population levels","1956","1956",9442.04,
"CZE","Czech Republic","EVOPOP_T1","Population levels","1957","1957",9513.758,
"CZE","Czech Republic","EVOPOP_T1","Population levels","1958","1958",9574.65,
"CZE","Czech Republic","EVOPOP_T1","Population levels","1959","1959",9618.554,
"CZE","Czech Republic","EVOPOP_T1","Population levels","1960","1960",9659.818,
"CZE","Czech Republic","EVOPOP_T1","Population levels","1961","1961",9588.016,
"CZE","Czech Republic","EVOPOP_T1","Population levels","1962","1962",9621.808,
"CZE","Czech Republic","EVOPOP_T1","Population levels","1963","1963",9668.741,
"CZE","Czech Republic","EVOPOP_T1","Population levels","1964","1964",9730.019,
"CZE","Czech Republic","EVOPOP_T1","Population levels","1965","1965",9785.102,
"CZE","Czech Republic","EVOPOP_T1","Population levels","1966","1966",9826.188,
"CZE","Czech Republic","EVOPOP_T1","Population levels","1967","1967",9854.241,
"CZE","Czech Republic","EVOPOP_T1","Population levels","1968","1968",9877.632,
"CZE","Czech Republic","EVOPOP_T1","Population levels","1969","1969",9896.695,
"CZE","Czech Republic","EVOPOP_T2","Population growth rates","1951","1951",1.098562,
"CZE","Czech Republic","EVOPOP_T2","Population growth rates","1952","1952",1.130567,
"CZE","Czech Republic","EVOPOP_T2","Population growth rates","1953","1953",1.04902,
"CZE","Czech Republic","EVOPOP_T2","Population growth rates","1954","1954",0.7559885,
"CZE","Czech Republic","EVOPOP_T2","Population growth rates","1955","1955",0.8110548,
"CZE","Czech Republic","EVOPOP_T2","Population growth rates","1956","1956",0.8122064,
"CZE","Czech Republic","EVOPOP_T2","Population growth rates","1957","1957",0.7595604,
"CZE","Czech Republic","EVOPOP_T2","Population growth rates","1958","1958",0.6400415,
"CZE","Czech Republic","EVOPOP_T2","Population growth rates","1959","1959",0.4585442,
"CZE","Czech Republic","EVOPOP_T2","Population growth rates","1960","1960",0.4290042,
"CZE","Czech Republic","EVOPOP_T2","Population growth rates","1961","1961",-0.7433059,
"CZE","Czech Republic","EVOPOP_T2","Population growth rates","1962","1962",0.35244,
"CZE","Czech Republic","EVOPOP_T2","Population growth rates","1963","1963",0.4877774,
"CZE","Czech Republic","EVOPOP_T2","Population growth rates","1964","1964",0.6337743,
"CZE","Czech Republic","EVOPOP_T2","Population growth rates","1965","1965",0.566114,
"CZE","Czech Republic","EVOPOP_T2","Population growth rates","1966","1966",0.4198832,
"CZE","Czech Republic","EVOPOP_T2","Population growth rates","1967","1967",0.2854922,
"CZE","Czech Republic","EVOPOP_T2","Population growth rates","1968","1968",0.2373699,
"CZE","Czech Republic","EVOPOP_T2","Population growth rates","1969","1969",0.1929916,
"CZE","Czech Republic","EVOPOP_T4","Working age population","1955","1955",64.91615,
"CZE","Czech Republic","EVOPOP_T4","Working age population","1956","1956",64.71103,
"CZE","Czech Republic","EVOPOP_T4","Working age population","1957","1957",64.57281,
"CZE","Czech Republic","EVOPOP_T4","Working age population","1958","1958",64.61504,
"CZE","Czech Republic","EVOPOP_T4","Working age population","1959","1959",64.79059,
"CZE","Czech Republic","EVOPOP_T4","Working age population","1960","1960",64.94341,
"CZE","Czech Republic","EVOPOP_T4","Working age population","1961","1961",65.24212,
"CZE","Czech Republic","EVOPOP_T4","Working age population","1962","1962",65.68438,
"CZE","Czech Republic","EVOPOP_T4","Working age population","1963","1963",66.01838,
"CZE","Czech Republic","EVOPOP_T4","Working age population","1964","1964",66.15541,
"CZE","Czech Republic","EVOPOP_T4","Working age population","1965","1965",66.23896,
"CZE","Czech Republic","EVOPOP_T4","Working age population","1966","1966",66.36784,
"CZE","Czech Republic","EVOPOP_T4","Working age population","1967","1967",66.49432,
"CZE","Czech Republic","EVOPOP_T4","Working age population","1968","1968",66.60389,
"CZE","Czech Republic","EVOPOP_T4","Working age population","1969","1969",66.68425,
"CZE","Czech Republic","EVOPOP_T3","Total fertility rates","1960","1960",2.11,
"CZE","Czech Republic","EVOPOP_T3","Total fertility rates","1961","1961",2.13,
"CZE","Czech Republic","EVOPOP_T3","Total fertility rates","1962","1962",2.14,
"CZE","Czech Republic","EVOPOP_T3","Total fertility rates","1963","1963",2.33,
"CZE","Czech Republic","EVOPOP_T3","Total fertility rates","1964","1964",2.36,
"CZE","Czech Republic","EVOPOP_T3","Total fertility rates","1965","1965",2.18,
"CZE","Czech Republic","EVOPOP_T3","Total fertility rates","1966","1966",2.01,
"CZE","Czech Republic","EVOPOP_T3","Total fertility rates","1967","1967",1.9,
"CZE","Czech Republic","EVOPOP_T3","Total fertility rates","1968","1968",1.83,
"CZE","Czech Republic","EVOPOP_T3","Total fertility rates","1969","1969",1.86,
"CZE","Czech Republic","AGEING_T1A","Youth population (under the age of 15)","1950","1950",24.32663,
"CZE","Czech Republic","AGEING_T1A","Youth population (under the age of 15)","1951","1951",24.79165,
"CZE","Czech Republic","AGEING_T1A","Youth population (under the age of 15)","1952","1952",25.28113,
"CZE","Czech Republic","AGEING_T1A","Youth population (under the age of 15)","1953","1953",25.7034,
"CZE","Czech Republic","AGEING_T1A","Youth population (under the age of 15)","1954","1954",26.04978,
"CZE","Czech Republic","AGEING_T1A","Youth population (under the age of 15)","1955","1955",26.26541,
"CZE","Czech Republic","AGEING_T1A","Youth population (under the age of 15)","1956","1956",26.35569,
"CZE","Czech Republic","AGEING_T1A","Youth population (under the age of 15)","1957","1957",26.37592,
"CZE","Czech Republic","AGEING_T1A","Youth population (under the age of 15)","1958","1958",26.18989,
"CZE","Czech Republic","AGEING_T1A","Youth population (under the age of 15)","1959","1959",25.8244,
"CZE","Czech Republic","AGEING_T1A","Youth population (under the age of 15)","1960","1960",25.44154,
"CZE","Czech Republic","AGEING_T1A","Youth population (under the age of 15)","1961","1961",25.12252,
"CZE","Czech Republic","AGEING_T1A","Youth population (under the age of 15)","1962","1962",24.44805,
"CZE","Czech Republic","AGEING_T1A","Youth population (under the age of 15)","1963","1963",23.88297,
"CZE","Czech Republic","AGEING_T1A","Youth population (under the age of 15)","1964","1964",23.49251,
"CZE","Czech Republic","AGEING_T1A","Youth population (under the age of 15)","1965","1965",23.1258,
"CZE","Czech Republic","AGEING_T1A","Youth population (under the age of 15)","1966","1966",22.69005,
"CZE","Czech Republic","AGEING_T1A","Youth population (under the age of 15)","1967","1967",22.24427,
"CZE","Czech Republic","AGEING_T1A","Youth population (under the age of 15)","1968","1968",21.83459,
"CZE","Czech Republic","AGEING_T1A","Youth population (under the age of 15)","1969","1969",21.49638,
"CZE","Czech Republic","AGEING_T1B","Elderly population (age 65 and over)","1950","1950",8.389253,
"CZE","Czech Republic","AGEING_T1B","Elderly population (age 65 and over)","1951","1951",8.500826,
"CZE","Czech Republic","AGEING_T1B","Elderly population (age 65 and over)","1952","1952",8.579138,
"CZE","Czech Republic","AGEING_T1B","Elderly population (age 65 and over)","1953","1953",8.669276,
"CZE","Czech Republic","AGEING_T1B","Elderly population (age 65 and over)","1954","1954",8.74591,
"CZE","Czech Republic","AGEING_T1B","Elderly population (age 65 and over)","1955","1955",8.818437,
"CZE","Czech Republic","AGEING_T1B","Elderly population (age 65 and over)","1956","1956",8.933281,
"CZE","Czech Republic","AGEING_T1B","Elderly population (age 65 and over)","1957","1957",9.05127,
"CZE","Czech Republic","AGEING_T1B","Elderly population (age 65 and over)","1958","1958",9.195072,
"CZE","Czech Republic","AGEING_T1B","Elderly population (age 65 and over)","1959","1959",9.385007,
"CZE","Czech Republic","AGEING_T1B","Elderly population (age 65 and over)","1960","1960",9.615057,
"CZE","Czech Republic","AGEING_T1B","Elderly population (age 65 and over)","1961","1961",9.635362,
"CZE","Czech Republic","AGEING_T1B","Elderly population (age 65 and over)","1962","1962",9.867574,
"CZE","Czech Republic","AGEING_T1B","Elderly population (age 65 and over)","1963","1963",10.09866,
"CZE","Czech Republic","AGEING_T1B","Elderly population (age 65 and over)","1964","1964",10.35208,
"CZE","Czech Republic","AGEING_T1B","Elderly population (age 65 and over)","1965","1965",10.63524,
"CZE","Czech Republic","AGEING_T1B","Elderly population (age 65 and over)","1966","1966",10.94211,
"CZE","Czech Republic","AGEING_T1B","Elderly population (age 65 and over)","1967","1967",11.2614,
"CZE","Czech Republic","AGEING_T1B","Elderly population (age 65 and over)","1968","1968",11.56153,
"CZE","Czech Republic","AGEING_T1B","Elderly population (age 65 and over)","1969","1969",11.81937,
"CZE","Czech Republic","LIFEEXPY_T1A","Life expectancy at birth: women","1960","1960",73.5,
"CZE","Czech Republic","LIFEEXPY_T1A","Life expectancy at birth: women","1961","1961",73.6,
"CZE","Czech Republic","LIFEEXPY_T1A","Life expectancy at birth: women","1962","1962",72.9,
"CZE","Czech Republic","LIFEEXPY_T1A","Life expectancy at birth: women","1963","1963",73.6,
"CZE","Czech Republic","LIFEEXPY_T1A","Life expectancy at birth: women","1964","1964",73.8,
"CZE","Czech Republic","LIFEEXPY_T1A","Life expectancy at birth: women","1965","1965",73.5,
"CZE","Czech Republic","LIFEEXPY_T1A","Life expectancy at birth: women","1966","1966",73.9,
"CZE","Czech Republic","LIFEEXPY_T1A","Life expectancy at birth: women","1967","1967",73.8,
"CZE","Czech Republic","LIFEEXPY_T1A","Life expectancy at birth: women","1968","1968",73.5,
"CZE","Czech Republic","LIFEEXPY_T1A","Life expectancy at birth: women","1969","1969",73.2,
"CZE","Czech Republic","LIFEEXPY_T1B","Life expectancy at birth: men","1960","1960",67.8,
"CZE","Czech Republic","LIFEEXPY_T1B","Life expectancy at birth: men","1961","1961",67.7,
"CZE","Czech Republic","LIFEEXPY_T1B","Life expectancy at birth: men","1962","1962",66.9,
"CZE","Czech Republic","LIFEEXPY_T1B","Life expectancy at birth: men","1963","1963",67.3,
"CZE","Czech Republic","LIFEEXPY_T1B","Life expectancy at birth: men","1964","1964",67.5,
"CZE","Czech Republic","LIFEEXPY_T1B","Life expectancy at birth: men","1965","1965",67.2,
"CZE","Czech Republic","LIFEEXPY_T1B","Life expectancy at birth: men","1966","1966",67.3,
"CZE","Czech Republic","LIFEEXPY_T1B","Life expectancy at birth: men","1967","1967",67.1,
"CZE","Czech Republic","LIFEEXPY_T1B","Life expectancy at birth: men","1968","1968",66.6,
"CZE","Czech Republic","LIFEEXPY_T1B","Life expectancy at birth: men","1969","1969",66,
"CZE","Czech Republic","LIFEEXPY_T1C","Life expectancy at birth: total","1960","1960",70.7,
"CZE","Czech Republic","LIFEEXPY_T1C","Life expectancy at birth: total","1961","1961",70.7,
"CZE","Czech Republic","LIFEEXPY_T1C","Life expectancy at birth: total","1962","1962",69.9,
"CZE","Czech Republic","LIFEEXPY_T1C","Life expectancy at birth: total","1963","1963",70.5,
"CZE","Czech Republic","LIFEEXPY_T1C","Life expectancy at birth: total","1964","1964",70.7,
"CZE","Czech Republic","LIFEEXPY_T1C","Life expectancy at birth: total","1965","1965",70.4,
"CZE","Czech Republic","LIFEEXPY_T1C","Life expectancy at birth: total","1966","1966",70.6,
"CZE","Czech Republic","LIFEEXPY_T1C","Life expectancy at birth: total","1967","1967",70.5,
"CZE","Czech Republic","LIFEEXPY_T1C","Life expectancy at birth: total","1968","1968",70.1,
"CZE","Czech Republic","LIFEEXPY_T1C","Life expectancy at birth: total","1969","1969",69.6,
"DNK","Denmark","AIRQTY_T1","CO2 emissions from fuel combustion","1960","1960",30.69,
"DNK","Denmark","AIRQTY_T1","CO2 emissions from fuel combustion","1961","1961",31.69,
"DNK","Denmark","AIRQTY_T1","CO2 emissions from fuel combustion","1962","1962",35.76,
"DNK","Denmark","AIRQTY_T1","CO2 emissions from fuel combustion","1963","1963",39.33,
"DNK","Denmark","AIRQTY_T1","CO2 emissions from fuel combustion","1964","1964",39.92,
"DNK","Denmark","AIRQTY_T1","CO2 emissions from fuel combustion","1965","1965",42.39,
"DNK","Denmark","AIRQTY_T1","CO2 emissions from fuel combustion","1966","1966",45.86,
"DNK","Denmark","AIRQTY_T1","CO2 emissions from fuel combustion","1967","1967",44.64,
"DNK","Denmark","AIRQTY_T1","CO2 emissions from fuel combustion","1968","1968",48.23,
"DNK","Denmark","AIRQTY_T1","CO2 emissions from fuel combustion","1969","1969",55.74,
"DNK","Denmark","ALCOHOL_G1","Alcohol consumption among population aged 15 and over","1960","1960",5.5,
"DNK","Denmark","ALCOHOL_G1","Alcohol consumption among population aged 15 and over","1961","1961",5.8,
"DNK","Denmark","ALCOHOL_G1","Alcohol consumption among population aged 15 and over","1962","1962",5.7,
"DNK","Denmark","ALCOHOL_G1","Alcohol consumption among population aged 15 and over","1963","1963",5.9,
"DNK","Denmark","ALCOHOL_G1","Alcohol consumption among population aged 15 and over","1964","1964",6.6,
"DNK","Denmark","ALCOHOL_G1","Alcohol consumption among population aged 15 and over","1965","1965",6.5,
"DNK","Denmark","ALCOHOL_G1","Alcohol consumption among population aged 15 and over","1966","1966",6.9,
"DNK","Denmark","ALCOHOL_G1","Alcohol consumption among population aged 15 and over","1967","1967",7.2,
"DNK","Denmark","ALCOHOL_G1","Alcohol consumption among population aged 15 and over","1968","1968",7.3,
"DNK","Denmark","ALCOHOL_G1","Alcohol consumption among population aged 15 and over","1969","1969",7.9,
"DNK","Denmark","SUICID_G1","Suicide rates","1960","1960",22.8,
"DNK","Denmark","SUICID_G1","Suicide rates","1961","1961",19.1,
"DNK","Denmark","SUICID_G1","Suicide rates","1962","1962",21.7,
"DNK","Denmark","SUICID_G1","Suicide rates","1963","1963",21.5,
"DNK","Denmark","SUICID_G1","Suicide rates","1964","1964",23.6,
"DNK","Denmark","SUICID_G1","Suicide rates","1965","1965",21.5,
"DNK","Denmark","SUICID_G1","Suicide rates","1966","1966",19.8,
"DNK","Denmark","SUICID_G1","Suicide rates","1967","1967",19.5,
"DNK","Denmark","SUICID_G1","Suicide rates","1968","1968",22.8,
"DNK","Denmark","SUICID_G1","Suicide rates","1969","1969",23.1,
"DNK","Denmark","SMOKE_G3B","Adult population smoking daily: males","1967","1967",70,
"DNK","Denmark","SMOKE_G3B","Adult population smoking daily: males","1968","1968",69,
"DNK","Denmark","SMOKE_G3B","Adult population smoking daily: males","1969","1969",68,
"DNK","Denmark","INFMORTY_G2","Infant mortality","1960","1960",21.5,
"DNK","Denmark","INFMORTY_G2","Infant mortality","1961","1961",21.8,
"DNK","Denmark","INFMORTY_G2","Infant mortality","1962","1962",20.1,
"DNK","Denmark","INFMORTY_G2","Infant mortality","1963","1963",19.1,
"DNK","Denmark","INFMORTY_G2","Infant mortality","1964","1964",18.7,
"DNK","Denmark","INFMORTY_G2","Infant mortality","1965","1965",18.7,
"DNK","Denmark","INFMORTY_G2","Infant mortality","1966","1966",16.9,
"DNK","Denmark","INFMORTY_G2","Infant mortality","1967","1967",15.8,
"DNK","Denmark","INFMORTY_G2","Infant mortality","1968","1968",16.4,
"DNK","Denmark","INFMORTY_G2","Infant mortality","1969","1969",14.8,
"DNK","Denmark","EVOPOP_T1","Population levels","1950","1950",4268.468,
"DNK","Denmark","EVOPOP_T1","Population levels","1951","1951",4300.383,
"DNK","Denmark","EVOPOP_T1","Population levels","1952","1952",4332.363,
"DNK","Denmark","EVOPOP_T1","Population levels","1953","1953",4369.277,
"DNK","Denmark","EVOPOP_T1","Population levels","1954","1954",4406.575,
"DNK","Denmark","EVOPOP_T1","Population levels","1955","1955",4439.006,
"DNK","Denmark","EVOPOP_T1","Population levels","1956","1956",4466.52,
"DNK","Denmark","EVOPOP_T1","Population levels","1957","1957",4489.869,
"DNK","Denmark","EVOPOP_T1","Population levels","1958","1958",4516.287,
"DNK","Denmark","EVOPOP_T1","Population levels","1959","1959",4548.658,
"DNK","Denmark","EVOPOP_T1","Population levels","1960","1960",4579.602,
"DNK","Denmark","EVOPOP_T1","Population levels","1961","1961",4611.687,
"DNK","Denmark","EVOPOP_T1","Population levels","1962","1962",4647.726,
"DNK","Denmark","EVOPOP_T1","Population levels","1963","1963",4684.482,
"DNK","Denmark","EVOPOP_T1","Population levels","1964","1964",4722.072,
"DNK","Denmark","EVOPOP_T1","Population levels","1965","1965",4759.011,
"DNK","Denmark","EVOPOP_T1","Population levels","1966","1966",4797.38,
"DNK","Denmark","EVOPOP_T1","Population levels","1967","1967",4835.354,
"DNK","Denmark","EVOPOP_T1","Population levels","1968","1968",4864.882,
"DNK","Denmark","EVOPOP_T1","Population levels","1969","1969",4891.859,
"DNK","Denmark","EVOPOP_T2","Population growth rates","1951","1951",0.7476922,
"DNK","Denmark","EVOPOP_T2","Population growth rates","1952","1952",0.7436547,
"DNK","Denmark","EVOPOP_T2","Population growth rates","1953","1953",0.8520523,
"DNK","Denmark","EVOPOP_T2","Population growth rates","1954","1954",0.8536424,
"DNK","Denmark","EVOPOP_T2","Population growth rates","1955","1955",0.7359684,
"DNK","Denmark","EVOPOP_T2","Population growth rates","1956","1956",0.6198235,
"DNK","Denmark","EVOPOP_T2","Population growth rates","1957","1957",0.522756,
"DNK","Denmark","EVOPOP_T2","Population growth rates","1958","1958",0.5883913,
"DNK","Denmark","EVOPOP_T2","Population growth rates","1959","1959",0.7167614,
"DNK","Denmark","EVOPOP_T2","Population growth rates","1960","1960",0.6802886,
"DNK","Denmark","EVOPOP_T2","Population growth rates","1961","1961",0.7006068,
