"LOCATION","Country","SUB","Subject","YEA","Year",Value,Flags
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","1987","1987",4.019699,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","1988","1988",9.012792,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","1989","1989",7.555306,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","1990","1990",10.14066,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","1991","1991",9.968675,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","1992","1992",7.513202,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","1993","1993",8.602926,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","1994","1994",6.87287,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","1995","1995",8.746287,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","1996","1996",7.646324,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","1997","1997",0.7662491,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","1998","1998",3.254605,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","1999","1999",-6.258061,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","2000","2000",-0.2094318,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","2001","2001",5.484627,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","2002","2002",1.233873,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","2003","2003",5.254743,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","2004","2004",1.102653,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","2005","2005",2.369736,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","2006","2006",0.2205104,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","2007","2007",0.6793547,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","2008","2008",2.192654,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","2009","2009",0.6784533,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","2010","2010",-1.411163,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","2011","2011",2.806663,
"KOR","Korea","PRODULC_T1","Unit labour costs, total economy","2012","2012",1.755504,
"KOR","Korea","LABCOMPENS_T1","Labour compensation per unit labour input, total economy","2005","2005",6.85,
"KOR","Korea","LABCOMPENS_T1","Labour compensation per unit labour input, total economy","2006","2006",4.26,
"KOR","Korea","LABCOMPENS_T1","Labour compensation per unit labour input, total economy","2007","2007",6.62,
"KOR","Korea","LABCOMPENS_T1","Labour compensation per unit labour input, total economy","2008","2008",6.97,
"KOR","Korea","LABCOMPENS_T1","Labour compensation per unit labour input, total economy","2009","2009",2.15,
"KOR","Korea","LABCOMPENS_T1","Labour compensation per unit labour input, total economy","2010","2010",5.42,
"KOR","Korea","LABCOMPENS_T1","Labour compensation per unit labour input, total economy","2011","2011",9.4,
"KOR","Korea","LABCOMPENS_T1","Labour compensation per unit labour input, total economy","2012","2012",-1.4,
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1971","1971",27.954407,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1972","1972",27.106433,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1973","1973",25.144014,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1974","1974",25.024159,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1975","1975",25.491238,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1976","1976",24.217873,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1977","1977",22.932936,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1978","1978",21.062269,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1979","1979",19.638856,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1980","1980",15.189259,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1981","1981",15.87421,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1982","1982",14.841496,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1983","1983",13.572061,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1984","1984",12.715469,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1985","1985",12.57121,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1986","1986",11.106118,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1987","1987",9.941538,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1988","1988",9.8954791,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1989","1989",9.16976,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1990","1990",8.247914,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1991","1991",7.334461,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1992","1992",7.1302157,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1993","1993",6.3709723,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1994","1994",6.1864661,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1995","1995",5.8468702,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1996","1996",5.4825457,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1997","1997",4.9954195,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1998","1998",4.6549866,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","1999","1999",4.7793866,E
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","2000","2000",4.392916,
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","2001","2001",4.1264434,
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","2002","2002",3.7635739,
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","2003","2003",3.5140396,
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","2004","2004",3.5300288,
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","2005","2005",3.1474375,
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","2006","2006",2.9887859,
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","2007","2007",2.7092546,
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","2008","2008",2.507695,
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","2009","2009",2.5880043,
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","2010","2010",2.4711208,
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","2011","2011",2.5169506,
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","2012","2012",2.459145,
"KOR","Korea","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","2013","2013",2.3439282,
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1971","1971",21.507406,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1972","1972",22.945249,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1973","1973",25.793107,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1974","1974",24.804544,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1975","1975",25.279623,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1976","1976",26.999107,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1977","1977",27.283684,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1978","1978",27.361318,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1979","1979",27.949547,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1980","1980",28.682931,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1981","1981",29.40577,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1982","1982",29.244915,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1983","1983",30.458403,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1984","1984",31.982771,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1985","1985",31.522837,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1986","1986",33.498837,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1987","1987",34.312887,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1988","1988",34.360578,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1989","1989",32.427626,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1990","1990",30.198106,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1991","1991",30.166857,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1992","1992",29.291692,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1993","1993",29.479176,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1994","1994",29.790606,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1995","1995",30.096911,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1996","1996",29.118077,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1997","1997",28.786124,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1998","1998",30.007591,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","1999","1999",30.948465,E
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","2000","2000",32.089205,
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","2001","2001",30.701568,
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","2002","2002",30.268614,
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","2003","2003",29.771815,
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","2004","2004",31.371491,
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","2005","2005",31.086455,
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","2006","2006",30.565786,
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","2007","2007",30.852751,
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","2008","2008",30.494004,
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","2009","2009",30.97171,
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","2010","2010",33.149438,
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","2011","2011",33.538578,
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","2012","2012",33.2786,
"KOR","Korea","VALADDAC_T1B","Value added in industry, including energy","2013","2013",33.592848,
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1971","1971",18.79404,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1972","1972",20.458035,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1973","1973",23.592086,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1974","1974",22.964626,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1975","1975",22.784255,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1976","1976",24.696363,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1977","1977",24.523361,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1978","1978",24.696037,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1979","1979",25.050722,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1980","1980",25.198661,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1981","1981",25.62734,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1982","1982",25.483787,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1983","1983",26.526319,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1984","1984",27.909126,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1985","1985",27.413269,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1986","1986",29.06294,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1987","1987",30.269656,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1988","1988",30.827993,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1989","1989",29.160682,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1990","1990",27.297622,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1991","1991",27.407238,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1992","1992",26.525662,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1993","1993",26.666537,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1994","1994",26.937596,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1995","1995",27.358376,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1996","1996",26.441519,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1997","1997",26.072679,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1998","1998",27.06928,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","1999","1999",27.84505,E
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","2000","2000",28.976263,
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","2001","2001",27.574679,
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","2002","2002",27.175107,
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","2003","2003",26.682394,
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","2004","2004",28.513193,
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","2005","2005",28.275253,
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","2006","2006",27.813694,
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","2007","2007",28.202082,
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","2008","2008",28.600989,
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","2009","2009",28.72357,
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","2010","2010",30.718994,
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","2011","2011",31.366507,
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","2012","2012",31.004711,
"KOR","Korea","VALADDAC_T1C","Value added in manufacturing","2013","2013",31.100208,
"KOR","Korea","VALADDAC_T1D","Value added in construction","1971","1971",3.7629256,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1972","1972",3.4272261,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1973","1973",3.6431629,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1974","1974",3.6923365,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1975","1975",3.9264892,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1976","1976",3.7875773,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1977","1977",4.5875801,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1978","1978",6.3993639,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1979","1979",7.0516835,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1980","1980",6.8228325,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1981","1981",5.8570457,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1982","1982",6.3382674,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1983","1983",6.5001971,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1984","1984",6.2368171,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1985","1985",5.9567836,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1986","1986",5.3495301,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1987","1987",5.5278018,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1988","1988",5.810005,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1989","1989",6.7469541,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1990","1990",8.9882194,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1991","1991",9.7037016,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1992","1992",9.2351119,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1993","1993",9.3360553,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1994","1994",8.8199643,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1995","1995",8.737319,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1996","1996",8.879383,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1997","1997",8.9444214,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1998","1998",7.6151342,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","1999","1999",6.6745717,E
"KOR","Korea","VALADDAC_T1D","Value added in construction","2000","2000",6.0032345,
"KOR","Korea","VALADDAC_T1D","Value added in construction","2001","2001",6.1256181,
"KOR","Korea","VALADDAC_T1D","Value added in construction","2002","2002",6.1100436,
"KOR","Korea","VALADDAC_T1D","Value added in construction","2003","2003",6.8320169,
"KOR","Korea","VALADDAC_T1D","Value added in construction","2004","2004",6.591033,
"KOR","Korea","VALADDAC_T1D","Value added in construction","2005","2005",6.4109893,
"KOR","Korea","VALADDAC_T1D","Value added in construction","2006","2006",6.292199,
"KOR","Korea","VALADDAC_T1D","Value added in construction","2007","2007",6.1572618,
"KOR","Korea","VALADDAC_T1D","Value added in construction","2008","2008",5.7833944,
"KOR","Korea","VALADDAC_T1D","Value added in construction","2009","2009",5.706679,
"KOR","Korea","VALADDAC_T1D","Value added in construction","2010","2010",5.1202922,
"KOR","Korea","VALADDAC_T1D","Value added in construction","2011","2011",4.8421009,
"KOR","Korea","VALADDAC_T1D","Value added in construction","2012","2012",4.7911739,
"KOR","Korea","VALADDAC_T1D","Value added in construction","2013","2013",4.9576398,
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1971","1971",23.992651,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1972","1972",24.640291,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1973","1973",25.868595,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1974","1974",27.123534,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1975","1975",25.337187,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1976","1976",24.024522,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1977","1977",23.548371,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1978","1978",23.273487,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1979","1979",23.004947,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1980","1980",23.215978,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1981","1981",23.755621,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1982","1982",24.183141,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1983","1983",23.514222,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1984","1984",23.432131,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1985","1985",22.851918,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1986","1986",23.31925,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1987","1987",23.568987,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1988","1988",22.652126,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1989","1989",22.376236,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1990","1990",21.935601,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1991","1991",21.385118,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1992","1992",21.141445,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1993","1993",20.833219,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1994","1994",20.671618,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1995","1995",20.512203,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1996","1996",20.158707,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1997","1997",19.461532,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1998","1998",19.010668,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","1999","1999",20.472735,E
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","2000","2000",21.405395,
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","2001","2001",21.493102,
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","2002","2002",21.283418,
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","2003","2003",20.73325,
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","2004","2004",20.06894,
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","2005","2005",20.004711,
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","2006","2006",20.03729,
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","2007","2007",19.832979,
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","2008","2008",19.856031,
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","2009","2009",19.400354,
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","2010","2010",19.234099,
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","2011","2011",19.008209,
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","2012","2012",19.109951,
"KOR","Korea","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","2013","2013",18.968484,
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1971","1971",7.4320774,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1972","1972",7.0802393,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1973","1973",6.5838926,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1974","1974",6.7593949,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1975","1975",6.4795101,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1976","1976",6.906205,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1977","1977",7.5777377,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1978","1978",8.2369489,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1979","1979",8.7554197,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1980","1980",11.4456,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1981","1981",10.391568,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1982","1982",9.7121793,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1983","1983",10.4435,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1984","1984",10.543428,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1985","1985",11.644549,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1986","1986",12.012049,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1987","1987",12.456235,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1988","1988",13.378394,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1989","1989",14.37472,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1990","1990",15.259805,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1991","1991",16.088201,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1992","1992",17.378528,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1993","1993",18.135387,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1994","1994",18.874699,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1995","1995",19.239305,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1996","1996",20.387734,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1997","1997",21.528938,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1998","1998",22.132168,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","1999","1999",20.75683,E
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","2000","2000",20.149622,
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","2001","2001",20.489713,
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","2002","2002",21.489891,
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","2003","2003",21.562248,
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","2004","2004",20.825554,
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","2005","2005",21.156915,
"KOR","Korea","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","2006","2006",21.331384,
